Date,Source_currency,Target_currency,Exchange_rate
2022-04-14,USD,TWD,28.981198
2022-04-14,USD,TZS,2322.00026
2022-04-14,USD,UAH,29.40309
2022-04-14,USD,UGX,3521.027287
2022-04-14,USD,UYU,41.330099
2022-04-14,USD,UZS,11329.999912
2022-04-14,USD,VEF,213830222338.07285
2022-04-14,USD,VND,22901.5
2022-04-14,USD,VUV,112.581651
2022-04-14,USD,WST,2.585442
2022-04-14,USD,XAF,601.632586
2022-04-14,USD,XAG,0.039124
2022-04-14,USD,XAU,0.000507
2022-04-14,USD,XCD,2.70255
2022-04-14,USD,XDR,0.731729
2022-04-14,USD,XOF,600.50233
2022-04-14,USD,XPF,110.624961
2022-04-14,USD,YER,250.250076
2022-04-14,USD,ZAR,14.69115
2022-04-14,USD,ZMK,9001.202084
2022-04-14,USD,ZMW,17.405158
2022-04-14,USD,ZWL,321.999592
2022-04-15,USD,GBP,0.765697
2022-04-15,USD,EUR,0.924695
2022-04-15,USD,AED,3.673042
2022-04-15,USD,AFN,87.503991
2022-04-15,USD,ALL,112.150403
2022-04-15,USD,AMD,471.440403
2022-04-15,USD,ANG,1.818266
2022-04-15,USD,AOA,421.380504
2022-04-15,USD,ARS,113.987953
2022-04-15,USD,AUD,1.352265
2022-04-15,USD,AWG,1.8005
2022-04-15,USD,AZN,1.70397
2022-04-15,USD,BAM,1.80932
2022-04-15,USD,BBD,2.036993
2022-04-15,USD,BDT,87.110182
2022-04-15,USD,BGN,1.807402
2022-04-15,USD,BHD,0.37705
2022-04-15,USD,BIF,2010.0
2022-04-15,USD,BMD,1.0
2022-04-15,USD,BND,1.366063
2022-04-15,USD,BOB,6.946044
2022-04-15,USD,BRL,4.702104
2022-04-15,USD,BSD,1.008909
2022-04-15,USD,BTC,2.4646816e-05
2022-04-15,USD,BTN,76.79143
2022-04-15,USD,BWP,11.643154
2022-04-15,USD,BYN,3.342923
2022-04-15,USD,BYR,19600.0
2022-04-15,USD,BZD,2.033571
2022-04-15,USD,CAD,1.26139
2022-04-15,USD,CDF,2012.000362
2022-04-15,USD,CHF,0.943109
2022-04-15,USD,CLF,0.029535
2022-04-15,USD,CLP,814.950396
2022-04-15,USD,CNY,6.371204
2022-04-15,USD,COP,3729.34
2022-04-15,USD,CRC,657.659574
2022-04-15,USD,CUC,1.0
2022-04-15,USD,CUP,26.5
2022-04-15,USD,CVE,102.37504
2022-04-15,USD,CZK,22.595204
2022-04-15,USD,DJF,177.720394
2022-04-15,USD,DKK,6.87815
2022-04-15,USD,DOP,55.050393
2022-04-15,USD,DZD,143.050393
2022-04-15,USD,EGP,18.434762
2022-04-15,USD,ERN,15.000002
2022-04-15,USD,ETB,51.203876
2022-04-15,USD,FJD,2.12504
2022-04-15,USD,FKP,0.768642
2022-04-15,USD,GEL,3.06504
2022-04-15,USD,GGP,0.768642
2022-04-15,USD,GHS,7.52504
2022-04-15,USD,GIP,0.768642
2022-04-15,USD,GMD,54.000356
2022-04-15,USD,GNF,8895.000355
2022-04-15,USD,GTQ,7.727895
2022-04-15,USD,GYD,211.070664
2022-04-15,USD,HKD,7.84443
2022-04-15,USD,HNL,24.460389
2022-04-15,USD,HRK,6.982104
2022-04-15,USD,HTG,109.461785
2022-04-15,USD,HUF,347.720388
2022-04-15,USD,IDR,14366.75
2022-04-15,USD,ILS,3.221104
2022-04-15,USD,IMP,0.768642
2022-04-15,USD,INR,76.331604
2022-04-15,USD,IQD,1460.0
2022-04-15,USD,IRR,42350.000352
2022-04-15,USD,ISK,129.890386
2022-04-15,USD,JEP,0.768642
2022-04-15,USD,JMD,156.116153
2022-04-15,USD,JOD,0.70904
2022-04-15,USD,JPY,126.435504
2022-04-15,USD,KES,115.403804
2022-04-15,USD,KGS,81.39904
2022-04-15,USD,KHR,4045.000351
2022-04-15,USD,KMF,455.625039
2022-04-15,USD,KPW,900.000119
2022-04-15,USD,KRW,1229.090384
2022-04-15,USD,KWD,0.305304
2022-04-15,USD,KYD,0.840715
2022-04-15,USD,KZT,457.175631
2022-04-15,USD,LAK,11885.000349
2022-04-15,USD,LBP,1517.000349
2022-04-15,USD,LKR,325.146417
2022-04-15,USD,LRD,152.150382
2022-04-15,USD,LSL,14.640382
2022-04-15,USD,LTL,2.95274
2022-04-15,USD,LVL,0.60489
2022-04-15,USD,LYD,4.685039
2022-04-15,USD,MAD,9.818504
2022-04-15,USD,MDL,18.623312
2022-04-15,USD,MGA,4000.000347
2022-04-15,USD,MKD,56.998941
2022-04-15,USD,MMK,1867.934448
2022-04-15,USD,MNT,2994.863198
2022-04-15,USD,MOP,8.144152
2022-04-15,USD,MRO,356.999828
2022-04-15,USD,MUR,43.050379
2022-04-15,USD,MVR,15.450378
2022-04-15,USD,MWK,811.503739
2022-04-15,USD,MXN,19.94035
2022-04-15,USD,MYR,4.235504
2022-04-15,USD,MZN,63.830377
2022-04-15,USD,NAD,14.640377
2022-04-15,USD,NGN,414.520377
2022-04-15,USD,NIO,35.720377
2022-04-15,USD,NOK,8.798504
2022-04-15,USD,NPR,122.866288
2022-04-15,USD,NZD,1.478875
2022-04-15,USD,OMR,0.385717
2022-04-15,USD,PAB,1.008811
2022-04-15,USD,PEN,3.730504
2022-04-15,USD,PGK,3.510375
2022-04-15,USD,PHP,52.170504
2022-04-15,USD,PKR,181.850375
2022-04-15,USD,PLN,4.282676
2022-04-15,USD,PYG,6920.53654
2022-04-15,USD,QAR,3.641104
2022-04-15,USD,RON,4.569704
2022-04-15,USD,RSD,108.973736
2022-04-15,USD,RUB,80.750373
2022-04-15,USD,RWF,1017.0
2022-04-15,USD,SAR,3.74985
2022-04-15,USD,SBD,8.000082
2022-04-15,USD,SCR,14.350372
2022-04-15,USD,SDG,447.503678
2022-04-15,USD,SEK,9.571904
2022-04-15,USD,SGD,1.357404
2022-04-15,USD,SHP,1.377404
2022-04-15,USD,SLL,12355.000339
2022-04-15,USD,SOS,578.000338
2022-04-15,USD,SRD,20.708504
2022-04-15,USD,STD,20697.981008
2022-04-15,USD,SVC,8.822931
2022-04-15,USD,SYP,2512.449491
2022-04-15,USD,SZL,14.64037
2022-04-15,USD,THB,33.539038
2022-04-15,USD,TJS,12.560362
2022-04-15,USD,TMT,3.5
2022-04-15,USD,TND,3.003038
2022-04-15,USD,TOP,2.266904
2022-04-15,USD,TRY,14.636038
2022-04-15,USD,TTD,6.851775
2022-04-15,USD,TWD,29.126604
2022-04-15,USD,TZS,2322.000336
2022-04-15,USD,UAH,29.660815
2022-04-15,USD,UGX,3551.271318
2022-04-15,USD,UYU,41.683548
2022-04-15,USD,UZS,11315.000335
2022-04-15,USD,VEF,213830222338.07285
2022-04-15,USD,VND,22901.0
2022-04-15,USD,VUV,112.581651
2022-04-15,USD,WST,2.585442
2022-04-15,USD,XAF,606.819769
2022-04-15,USD,XAG,0.039124
2022-04-15,USD,XAU,0.000507
2022-04-15,USD,XCD,2.70255
2022-04-15,USD,XDR,0.738041
2022-04-15,USD,XOF,601.503602
2022-04-15,USD,XPF,110.850364
2022-04-15,USD,YER,250.250364
2022-04-15,USD,ZAR,14.64521
2022-04-15,USD,ZMK,9001.203593
2022-04-15,USD,ZMW,17.55385
2022-04-15,USD,ZWL,321.999592
2022-04-16,USD,GBP,0.765697
2022-04-16,USD,EUR,0.924695
2022-04-16,USD,AED,3.673042
2022-04-16,USD,AFN,87.503991
2022-04-16,USD,ALL,112.150403
2022-04-16,USD,AMD,471.440403
2022-04-16,USD,ANG,1.818266
2022-04-16,USD,AOA,421.380504
2022-04-16,USD,ARS,113.987953
2022-04-16,USD,AUD,1.352265
2022-04-16,USD,AWG,1.8005
2022-04-16,USD,AZN,1.70397
2022-04-16,USD,BAM,1.80932
2022-04-16,USD,BBD,2.036993
2022-04-16,USD,BDT,87.110182
2022-04-16,USD,BGN,1.807402
2022-04-16,USD,BHD,0.37705
2022-04-16,USD,BIF,2010.0
2022-04-16,USD,BMD,1.0
2022-04-16,USD,BND,1.366063
2022-04-16,USD,BOB,6.946044
2022-04-16,USD,BRL,4.702104
2022-04-16,USD,BSD,1.008909
2022-04-16,USD,BTC,2.4739732e-05
2022-04-16,USD,BTN,76.79143
2022-04-16,USD,BWP,11.643154
2022-04-16,USD,BYN,3.342923
2022-04-16,USD,BYR,19600.0
2022-04-16,USD,BZD,2.033571
2022-04-16,USD,CAD,1.26139
2022-04-16,USD,CDF,2012.000362
2022-04-16,USD,CHF,0.943109
2022-04-16,USD,CLF,0.029535
2022-04-16,USD,CLP,814.950396
2022-04-16,USD,CNY,6.371204
2022-04-16,USD,COP,3729.34
2022-04-16,USD,CRC,657.659574
2022-04-16,USD,CUC,1.0
2022-04-16,USD,CUP,26.5
2022-04-16,USD,CVE,102.37504
2022-04-16,USD,CZK,22.595204
2022-04-16,USD,DJF,177.720394
2022-04-16,USD,DKK,6.87815
2022-04-16,USD,DOP,55.050393
2022-04-16,USD,DZD,143.050393
2022-04-16,USD,EGP,18.434762
2022-04-16,USD,ERN,15.000002
2022-04-16,USD,ETB,51.203876
2022-04-16,USD,FJD,2.12504
2022-04-16,USD,FKP,0.768642
2022-04-16,USD,GEL,3.06504
2022-04-16,USD,GGP,0.768642
2022-04-16,USD,GHS,7.52504
2022-04-16,USD,GIP,0.768642
2022-04-16,USD,GMD,54.000356
2022-04-16,USD,GNF,8895.000355
2022-04-16,USD,GTQ,7.727895
2022-04-16,USD,GYD,211.070664
2022-04-16,USD,HKD,7.84443
2022-04-16,USD,HNL,24.460389
2022-04-16,USD,HRK,6.982104
2022-04-16,USD,HTG,109.461785
2022-04-16,USD,HUF,347.720388
2022-04-16,USD,IDR,14366.75
2022-04-16,USD,ILS,3.221104
2022-04-16,USD,IMP,0.768642
2022-04-16,USD,INR,76.331604
2022-04-16,USD,IQD,1460.0
2022-04-16,USD,IRR,42350.000352
2022-04-16,USD,ISK,129.890386
2022-04-16,USD,JEP,0.768642
2022-04-16,USD,JMD,156.116153
2022-04-16,USD,JOD,0.70904
2022-04-16,USD,JPY,126.435504
2022-04-16,USD,KES,115.403804
2022-04-16,USD,KGS,81.39904
2022-04-16,USD,KHR,4045.000351
2022-04-16,USD,KMF,455.625039
2022-04-16,USD,KPW,900.000119
2022-04-16,USD,KRW,1229.090384
2022-04-16,USD,KWD,0.305304
2022-04-16,USD,KYD,0.840715
2022-04-16,USD,KZT,457.175631
2022-04-16,USD,LAK,11885.000349
2022-04-16,USD,LBP,1517.000349
2022-04-16,USD,LKR,325.146417
2022-04-16,USD,LRD,152.150382
2022-04-16,USD,LSL,14.640382
2022-04-16,USD,LTL,2.95274
2022-04-16,USD,LVL,0.60489
2022-04-16,USD,LYD,4.685039
2022-04-16,USD,MAD,9.818504
2022-04-16,USD,MDL,18.623312
2022-04-16,USD,MGA,4000.000347
2022-04-16,USD,MKD,56.998941
2022-04-16,USD,MMK,1867.934448
2022-04-16,USD,MNT,2994.863198
2022-04-16,USD,MOP,8.144152
2022-04-16,USD,MRO,356.999828
2022-04-16,USD,MUR,43.050379
2022-04-16,USD,MVR,15.450378
2022-04-16,USD,MWK,811.503739
2022-04-16,USD,MXN,19.94035
2022-04-16,USD,MYR,4.235504
2022-04-16,USD,MZN,63.830377
2022-04-16,USD,NAD,14.640377
2022-04-16,USD,NGN,414.520377
2022-04-16,USD,NIO,35.720377
2022-04-16,USD,NOK,8.798504
2022-04-16,USD,NPR,122.866288
2022-04-16,USD,NZD,1.478875
2022-04-16,USD,OMR,0.385717
2022-04-16,USD,PAB,1.008811
2022-04-16,USD,PEN,3.730504
2022-04-16,USD,PGK,3.510375
2022-04-16,USD,PHP,52.170504
2022-04-16,USD,PKR,181.850375
2022-04-16,USD,PLN,4.282676
2022-04-16,USD,PYG,6920.53654
2022-04-16,USD,QAR,3.641104
2022-04-16,USD,RON,4.569704
2022-04-16,USD,RSD,108.973736
2022-04-16,USD,RUB,80.750373
2022-04-16,USD,RWF,1017.0
2022-04-16,USD,SAR,3.74985
2022-04-16,USD,SBD,8.000082
2022-04-16,USD,SCR,14.350372
2022-04-16,USD,SDG,447.503678
2022-04-16,USD,SEK,9.571904
2022-04-16,USD,SGD,1.357404
2022-04-16,USD,SHP,1.377404
2022-04-16,USD,SLL,12355.000339
2022-04-16,USD,SOS,578.000338
2022-04-16,USD,SRD,20.708504
2022-04-16,USD,STD,20697.981008
2022-04-16,USD,SVC,8.822931
2022-04-16,USD,SYP,2512.449491
2022-04-16,USD,SZL,14.64037
2022-04-16,USD,THB,33.539038
2022-04-16,USD,TJS,12.560362
2022-04-16,USD,TMT,3.5
2022-04-16,USD,TND,3.003038
2022-04-16,USD,TOP,2.266904
2022-04-16,USD,TRY,14.636038
2022-04-16,USD,TTD,6.851775
2022-04-16,USD,TWD,29.126604
2022-04-16,USD,TZS,2322.000336
2022-04-16,USD,UAH,29.660815
2022-04-16,USD,UGX,3551.271318
2022-04-16,USD,UYU,41.683548
2022-04-16,USD,UZS,11315.000335
2022-04-16,USD,VEF,213830222338.07285
2022-04-16,USD,VND,22901.0
2022-04-16,USD,VUV,112.581651
2022-04-16,USD,WST,2.585442
2022-04-16,USD,XAF,606.819769
2022-04-16,USD,XAG,0.039124
2022-04-16,USD,XAU,0.000507
2022-04-16,USD,XCD,2.70255
2022-04-16,USD,XDR,0.738041
2022-04-16,USD,XOF,601.503602
2022-04-16,USD,XPF,110.850364
2022-04-16,USD,YER,250.250364
2022-04-16,USD,ZAR,14.64521
2022-04-16,USD,ZMK,9001.203593
2022-04-16,USD,ZMW,17.55385
2022-04-16,USD,ZWL,321.999592
2022-04-17,USD,GBP,0.76588
2022-04-17,USD,EUR,0.924655
2022-04-17,USD,AED,3.67297
2022-04-17,USD,AFN,87.522327
2022-04-17,USD,ALL,112.150044
2022-04-17,USD,AMD,471.440275
2022-04-17,USD,ANG,1.818266
2022-04-17,USD,AOA,421.3805
2022-04-17,USD,ARS,113.907323
2022-04-17,USD,AUD,1.35256
2022-04-17,USD,AWG,1.8005
2022-04-17,USD,AZN,1.701522
2022-04-17,USD,BAM,1.80932
2022-04-17,USD,BBD,2.036993
2022-04-17,USD,BDT,87.110182
2022-04-17,USD,BGN,1.807402
2022-04-17,USD,BHD,0.37705
2022-04-17,USD,BIF,2010.0
2022-04-17,USD,BMD,1.0
2022-04-17,USD,BND,1.366063
2022-04-17,USD,BOB,6.946044
2022-04-17,USD,BRL,4.702099
2022-04-17,USD,BSD,1.008909
2022-04-17,USD,BTC,2.5170234e-05
2022-04-17,USD,BTN,76.79143
2022-04-17,USD,BWP,11.643154
2022-04-17,USD,BYN,3.342923
2022-04-17,USD,BYR,19600.0
2022-04-17,USD,BZD,2.033571
2022-04-17,USD,CAD,1.261565
2022-04-17,USD,CDF,2011.999997
2022-04-17,USD,CHF,0.942428
2022-04-17,USD,CLF,0.029535
2022-04-17,USD,CLP,814.950262
2022-04-17,USD,CNY,6.371202
2022-04-17,USD,COP,3723.01
2022-04-17,USD,CRC,657.659574
2022-04-17,USD,CUC,1.0
2022-04-17,USD,CUP,26.5
2022-04-17,USD,CVE,102.37502
2022-04-17,USD,CZK,22.608201
2022-04-17,USD,DJF,177.71948
2022-04-17,USD,DKK,6.877599
2022-04-17,USD,DOP,55.049684
2022-04-17,USD,DZD,143.050072
2022-04-17,USD,EGP,18.421701
2022-04-17,USD,ERN,15.000002
2022-04-17,USD,ETB,51.202453
2022-04-17,USD,FJD,2.125017
2022-04-17,USD,FKP,0.768642
2022-04-17,USD,GEL,3.065053
2022-04-17,USD,GGP,0.768642
2022-04-17,USD,GHS,7.524971
2022-04-17,USD,GIP,0.768642
2022-04-17,USD,GMD,54.000183
2022-04-17,USD,GNF,8894.9996
2022-04-17,USD,GTQ,7.727895
2022-04-17,USD,GYD,211.070664
2022-04-17,USD,HKD,7.84385
2022-04-17,USD,HNL,24.45962
2022-04-17,USD,HRK,6.982101
2022-04-17,USD,HTG,109.461785
2022-04-17,USD,HUF,347.709978
2022-04-17,USD,IDR,14344.0
2022-04-17,USD,ILS,3.221105
2022-04-17,USD,IMP,0.768642
2022-04-17,USD,INR,76.33165
2022-04-17,USD,IQD,1460.0
2022-04-17,USD,IRR,42350.000364
2022-04-17,USD,ISK,129.820067
2022-04-17,USD,JEP,0.768642
2022-04-17,USD,JMD,156.116153
2022-04-17,USD,JOD,0.709028
2022-04-17,USD,JPY,126.621499
2022-04-17,USD,KES,115.492106
2022-04-17,USD,KGS,81.399014
2022-04-17,USD,KHR,4044.999813
2022-04-17,USD,KMF,455.625018
2022-04-17,USD,KPW,900.000119
2022-04-17,USD,KRW,1229.090229
2022-04-17,USD,KWD,0.305297
2022-04-17,USD,KYD,0.840715
2022-04-17,USD,KZT,457.175631
2022-04-17,USD,LAK,11884.999927
2022-04-17,USD,LBP,1517.000048
2022-04-17,USD,LKR,325.146417
2022-04-17,USD,LRD,152.150637
2022-04-17,USD,LSL,14.640049
2022-04-17,USD,LTL,2.95274
2022-04-17,USD,LVL,0.60489
2022-04-17,USD,LYD,4.684954
2022-04-17,USD,MAD,9.8185
2022-04-17,USD,MDL,18.623312
2022-04-17,USD,MGA,4000.000187
2022-04-17,USD,MKD,56.998941
2022-04-17,USD,MMK,1867.934448
2022-04-17,USD,MNT,2994.863198
2022-04-17,USD,MOP,8.144152
2022-04-17,USD,MRO,356.999828
2022-04-17,USD,MUR,43.049769
2022-04-17,USD,MVR,15.450016
2022-04-17,USD,MWK,811.498888
2022-04-17,USD,MXN,19.957305
2022-04-17,USD,MYR,4.235498
2022-04-17,USD,MZN,63.83029
2022-04-17,USD,NAD,14.640051
2022-04-17,USD,NGN,414.520101
2022-04-17,USD,NIO,35.719673
2022-04-17,USD,NOK,8.802715
2022-04-17,USD,NPR,122.866288
2022-04-17,USD,NZD,1.479365
2022-04-17,USD,OMR,0.385717
2022-04-17,USD,PAB,1.008811
2022-04-17,USD,PEN,3.730499
2022-04-17,USD,PGK,3.510447
2022-04-17,USD,PHP,52.182011
2022-04-17,USD,PKR,181.849895
2022-04-17,USD,PLN,4.281815
2022-04-17,USD,PYG,6920.53654
2022-04-17,USD,QAR,3.641099
2022-04-17,USD,RON,4.571306
2022-04-17,USD,RSD,108.973736
2022-04-17,USD,RUB,80.749746
2022-04-17,USD,RWF,1017.0
2022-04-17,USD,SAR,3.749799
2022-04-17,USD,SBD,8.000082
2022-04-17,USD,SCR,14.349619
2022-04-17,USD,SDG,447.509878
2022-04-17,USD,SEK,9.56634
2022-04-17,USD,SGD,1.358085
2022-04-17,USD,SHP,1.377403
2022-04-17,USD,SLL,12355.000222
2022-04-17,USD,SOS,578.000073
2022-04-17,USD,SRD,20.708498
2022-04-17,USD,STD,20697.981008
2022-04-17,USD,SVC,8.822931
2022-04-17,USD,SYP,2512.449491
2022-04-17,USD,SZL,14.640119
2022-04-17,USD,THB,33.627498
2022-04-17,USD,TJS,12.560362
2022-04-17,USD,TMT,3.5
2022-04-17,USD,TND,3.002997
2022-04-17,USD,TOP,2.266895
2022-04-17,USD,TRY,14.6268
2022-04-17,USD,TTD,6.851775
2022-04-17,USD,TWD,29.126048
2022-04-17,USD,TZS,2322.000173
2022-04-17,USD,UAH,29.660815
2022-04-17,USD,UGX,3551.271318
2022-04-17,USD,UYU,41.683548
2022-04-17,USD,UZS,11314.999744
2022-04-17,USD,VEF,213830222338.07285
2022-04-17,USD,VND,22901.0
2022-04-17,USD,VUV,112.581651
2022-04-17,USD,WST,2.585442
2022-04-17,USD,XAF,606.819769
2022-04-17,USD,XAG,0.038692
2022-04-17,USD,XAU,0.000503
2022-04-17,USD,XCD,2.70255
2022-04-17,USD,XDR,0.738041
2022-04-17,USD,XOF,601.441813
2022-04-17,USD,XPF,110.850158
2022-04-17,USD,YER,250.250042
2022-04-17,USD,ZAR,14.657503
2022-04-17,USD,ZMK,9001.197413
2022-04-17,USD,ZMW,17.55385
2022-04-17,USD,ZWL,321.999592
2022-04-18,USD,GBP,0.76868
2022-04-18,USD,EUR,0.92752
2022-04-18,USD,AED,3.673034
2022-04-18,USD,AFN,87.499027
2022-04-18,USD,ALL,112.100239
2022-04-18,USD,AMD,471.349755
2022-04-18,USD,ANG,1.819764
2022-04-18,USD,AOA,419.07502
2022-04-18,USD,ARS,114.250128
2022-04-18,USD,AUD,1.359205
2022-04-18,USD,AWG,1.8
2022-04-18,USD,AZN,1.700609
2022-04-18,USD,BAM,1.810753
2022-04-18,USD,BBD,2.038728
2022-04-18,USD,BDT,87.179943
2022-04-18,USD,BGN,1.80595
2022-04-18,USD,BHD,0.377005
2022-04-18,USD,BIF,2012.0
2022-04-18,USD,BMD,1.0
2022-04-18,USD,BND,1.367188
2022-04-18,USD,BOB,6.951542
2022-04-18,USD,BRL,4.653496
2022-04-18,USD,BSD,1.009735
2022-04-18,USD,BTC,2.4507394e-05
2022-04-18,USD,BTN,76.852572
2022-04-18,USD,BWP,11.65264
2022-04-18,USD,BYN,3.345786
2022-04-18,USD,BYR,19600.0
2022-04-18,USD,BZD,2.035312
2022-04-18,USD,CAD,1.260085
2022-04-18,USD,CDF,2013.999622
2022-04-18,USD,CHF,0.944799
2022-04-18,USD,CLF,0.029594
2022-04-18,USD,CLP,816.58967
2022-04-18,USD,CNY,6.3672
2022-04-18,USD,COP,3732.0
2022-04-18,USD,CRC,658.216714
2022-04-18,USD,CUC,1.0
2022-04-18,USD,CUP,26.5
2022-04-18,USD,CVE,102.149938
2022-04-18,USD,CZK,22.677298
2022-04-18,USD,DJF,177.720055
2022-04-18,USD,DKK,6.899097
2022-04-18,USD,DOP,55.099029
2022-04-18,USD,DZD,143.649909
2022-04-18,USD,EGP,18.616702
2022-04-18,USD,ERN,15.000002
2022-04-18,USD,ETB,51.250287
2022-04-18,USD,FJD,2.13125
2022-04-18,USD,FKP,0.768642
2022-04-18,USD,GEL,3.055014
2022-04-18,USD,GGP,0.768642
2022-04-18,USD,GHS,7.502143
2022-04-18,USD,GIP,0.768642
2022-04-18,USD,GMD,53.950161
2022-04-18,USD,GNF,8849.999976
2022-04-18,USD,GTQ,7.734048
2022-04-18,USD,GYD,211.235789
2022-04-18,USD,HKD,7.84175
2022-04-18,USD,HNL,24.479745
2022-04-18,USD,HRK,6.982098
2022-04-18,USD,HTG,109.550968
2022-04-18,USD,HUF,346.630236
2022-04-18,USD,IDR,14353.85
2022-04-18,USD,ILS,3.235485
2022-04-18,USD,IMP,0.768642
2022-04-18,USD,INR,76.28045
2022-04-18,USD,IQD,1460.0
2022-04-18,USD,IRR,42300.000165
2022-04-18,USD,ISK,130.219669
2022-04-18,USD,JEP,0.768642
2022-04-18,USD,JMD,156.246962
2022-04-18,USD,JOD,0.709021
2022-04-18,USD,JPY,127.103019
2022-04-18,USD,KES,115.37976
2022-04-18,USD,KGS,80.447498
2022-04-18,USD,KHR,4047.529093
2022-04-18,USD,KMF,456.309472
2022-04-18,USD,KPW,900.000119
2022-04-18,USD,KRW,1235.424996
2022-04-18,USD,KWD,0.30525
2022-04-18,USD,KYD,0.841388
2022-04-18,USD,KZT,457.541755
2022-04-18,USD,LAK,11914.999724
2022-04-18,USD,LBP,1520.849079
2022-04-18,USD,LKR,325.415845
2022-04-18,USD,LRD,152.188092
2022-04-18,USD,LSL,14.720262
2022-04-18,USD,LTL,2.95274
2022-04-18,USD,LVL,0.60489
2022-04-18,USD,LYD,4.714993
2022-04-18,USD,MAD,9.862503
2022-04-18,USD,MDL,18.639089
2022-04-18,USD,MGA,4000.000235
2022-04-18,USD,MKD,57.044588
2022-04-18,USD,MMK,1869.464996
2022-04-18,USD,MNT,2994.863198
2022-04-18,USD,MOP,8.154632
2022-04-18,USD,MRO,356.999828
2022-04-18,USD,MUR,43.049752
2022-04-18,USD,MVR,15.44964
2022-04-18,USD,MWK,811.501597
2022-04-18,USD,MXN,19.8102
2022-04-18,USD,MYR,4.254498
2022-04-18,USD,MZN,63.829783
2022-04-18,USD,NAD,14.719849
2022-04-18,USD,NGN,414.520749
2022-04-18,USD,NIO,35.709887
2022-04-18,USD,NOK,8.851395
2022-04-18,USD,NPR,122.9681
2022-04-18,USD,NZD,1.484655
2022-04-18,USD,OMR,0.386044
2022-04-18,USD,PAB,1.00961
2022-04-18,USD,PEN,3.733503
2022-04-18,USD,PGK,3.504982
2022-04-18,USD,PHP,52.434975
2022-04-18,USD,PKR,181.749634
2022-04-18,USD,PLN,4.287478
2022-04-18,USD,PYG,6926.399311
2022-04-18,USD,QAR,3.64097
2022-04-18,USD,RON,4.580497
2022-04-18,USD,RSD,109.190553
2022-04-18,USD,RUB,81.124995
2022-04-18,USD,RWF,1020.0
2022-04-18,USD,SAR,3.75705
2022-04-18,USD,SBD,7.993687
2022-04-18,USD,SCR,14.320131
2022-04-18,USD,SDG,446.5212
2022-04-18,USD,SEK,9.596497
2022-04-18,USD,SGD,1.361701
2022-04-18,USD,SHP,1.377401
2022-04-18,USD,SLL,12365.00032
2022-04-18,USD,SOS,579.495817
2022-04-18,USD,SRD,20.708496
2022-04-18,USD,STD,20697.981008
2022-04-18,USD,SVC,8.834285
2022-04-18,USD,SYP,2512.449491
2022-04-18,USD,SZL,14.720099
2022-04-18,USD,THB,33.702503
2022-04-18,USD,TJS,12.570421
2022-04-18,USD,TMT,3.51
2022-04-18,USD,TND,3.007502
2022-04-18,USD,TOP,2.266899
2022-04-18,USD,TRY,14.6459
2022-04-18,USD,TTD,6.857516
2022-04-18,USD,TWD,29.228987
2022-04-18,USD,TZS,2321.999648
2022-04-18,USD,UAH,29.685531
2022-04-18,USD,UGX,3554.04955
2022-04-18,USD,UYU,41.719439
2022-04-18,USD,UZS,11287.492933
2022-04-18,USD,VEF,213830222338.07285
2022-04-18,USD,VND,22900.0
2022-04-18,USD,VUV,112.581651
2022-04-18,USD,WST,2.585442
2022-04-18,USD,XAF,607.319794
2022-04-18,USD,XAG,0.038665
2022-04-18,USD,XAU,0.000506
2022-04-18,USD,XCD,2.70255
2022-04-18,USD,XDR,0.738652
2022-04-18,USD,XOF,606.470907
2022-04-18,USD,XPF,111.101272
2022-04-18,USD,YER,250.250387
2022-04-18,USD,ZAR,14.669004
2022-04-18,USD,ZMK,9001.202114
2022-04-18,USD,ZMW,17.568802
2022-04-18,USD,ZWL,321.999592
2022-04-19,USD,GBP,0.76845
2022-04-19,USD,EUR,0.92643
2022-04-19,USD,AED,3.673102
2022-04-19,USD,AFN,87.498408
2022-04-19,USD,ALL,114.349839
2022-04-19,USD,AMD,470.830419
2022-04-19,USD,ANG,1.803007
2022-04-19,USD,AOA,415.4685
2022-04-19,USD,ARS,113.790264
2022-04-19,USD,AUD,1.352515
2022-04-19,USD,AWG,1.8005
2022-04-19,USD,AZN,1.69797
2022-04-19,USD,BAM,1.81275
2022-04-19,USD,BBD,2.019983
2022-04-19,USD,BDT,86.262559
2022-04-19,USD,BGN,1.812685
2022-04-19,USD,BHD,0.37708
2022-04-19,USD,BIF,2012.0
2022-04-19,USD,BMD,1.0
2022-04-19,USD,BND,1.367293
2022-04-19,USD,BOB,6.867979
2022-04-19,USD,BRL,4.666503
2022-04-19,USD,BSD,1.000445
2022-04-19,USD,BTC,2.4089251e-05
2022-04-19,USD,BTN,76.316409
2022-04-19,USD,BWP,11.65332
2022-04-19,USD,BYN,3.315044
2022-04-19,USD,BYR,19600.0
2022-04-19,USD,BZD,2.016535
2022-04-19,USD,CAD,1.260435
2022-04-19,USD,CDF,2012.000148
2022-04-19,USD,CHF,0.952135
2022-04-19,USD,CLF,0.02971
2022-04-19,USD,CLP,819.797564
2022-04-19,USD,CNY,6.3935
2022-04-19,USD,COP,3749.0
2022-04-19,USD,CRC,652.044155
2022-04-19,USD,CUC,1.0
2022-04-19,USD,CUP,26.5
2022-04-19,USD,CVE,102.402808
2022-04-19,USD,CZK,22.645976
2022-04-19,USD,DJF,177.71985
